codigo,classificacao,natureza,centro_de_custo,historico,valor,data_competencia,data_baixa,situacao,tipo,unidade,codigo_classificacao,codigo_natureza
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5129,27223.27,2022-07-01,2022-08-03,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5130,21433.26,2022-08-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5131,22875.49,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5132,22875.49,2022-10-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5133,22875.49,2022-11-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.06.002, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE MÓVEL (CORPORATIVO),HISTÓRICO 5134,22875.49,2022-12-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5135,71710.0,2022-07-01,2022-08-16,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5136,71710.0,2022-08-01,2022-09-06,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5137,71710.0,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5138,71710.0,2022-10-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5139,71710.0,2022-11-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5140,71710.0,2022-12-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5141,71710.0,2022-07-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5142,71710.0,2022-08-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.02.001, DESPESAS FIXAS, PESSOAL,PROLABORE,HISTÓRICO 5143,71710.0,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.1
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5144,25815.6,2022-07-01,2022-08-01,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5145,25815.6,2022-08-01,2022-09-01,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5146,25815.6,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5147,25815.6,2022-10-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5148,25815.6,2022-11-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.04.007, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA MY TRACKING,HISTÓRICO 5149,25815.6,2022-12-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5150,6662.86,2022-07-01,2022-08-01,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5151,8712.91,2022-08-01,2022-09-01,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5152,8605.2,2022-09-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5153,8605.2,2022-10-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5154,8605.2,2022-11-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 5155,8605.2,2022-12-01,,Aberto,Pagar,SUDESTE,06,6.2
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5156,50338.13,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5157,6884.16,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 5158,927.93,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 5159,3437.78,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.09.003, DESPESAS FIXAS, COMERCIAIS,ALIMENTAÇÃO,HISTÓRICO 5160,6003.99,2022-05-01,2022-06-09,Baixado,Pagar,SUDESTE,06,6.3
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5161,17367.16,2022-06-01,2022-06-08,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5162,13596.93,2022-06-01,2022-06-08,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 5163,52706.85,2022-06-01,2022-06-08,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5164,4302.6,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.4
2.01.09.002, DESPESAS FIXAS, COMERCIAIS,HOSPEDAGEM,HISTÓRICO 5165,7880.36,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.3
2.01.09.003, DESPESAS FIXAS, COMERCIAIS,ALIMENTAÇÃO,HISTÓRICO 5166,1583.07,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.3
2.01.05.005, DESPESAS FIXAS, ADMINISTRATIVAS,"ÁGUA, CAFÉ E LANCHE",HISTÓRICO 5167,1980.34,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 5168,1746.71,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.3
2.01.09.004, DESPESAS FIXAS, COMERCIAIS,DESLOCAMENTO E TRANSPORTE,HISTÓRICO 5169,401.58,2022-05-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.3
2.01.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,SERVIÇOS IMPRESSÃO E COPIADORA,HISTÓRICO 5170,494.8,2022-05-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5171,5736.8,2022-06-01,2022-06-09,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5172,35941.05,2022-06-01,2022-06-14,Baixado,Pagar,SUDESTE,05,5.5
2.01.09.011, DESPESAS FIXAS, COMERCIAIS,PASSAGENS AÉREAS E ONIBUS DE VIAGEM,HISTÓRICO 5173,18453.42,2022-06-01,2022-06-09,Baixado,Pagar,SUDESTE,06,6.3
2.01.04.009, CUSTOS VARIÁVEIS, MATERIAIS DIRETOS,FILME STRECH,HISTÓRICO 5174,11688.73,2022-05-01,2022-06-09,Baixado,Pagar,ADM. CENTRAL,05,5.3
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 5175,34420.8,2022-06-01,2022-06-09,Baixado,Pagar,ADM. CENTRAL,10,10 
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5176,4302.6,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.07.004, DESPESAS FIXAS, SEGURANÇA,VETERINÁRIO,HISTÓRICO 5177,728.57,2022-06-01,2022-06-09,Baixado,Pagar,ADM. CENTRAL,06,6.6
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5178,59758.24,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5179,59758.38,2022-07-01,2022-07-11,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5180,59758.24,2022-08-01,2022-08-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5181,59758.24,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5182,59758.24,2022-10-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5183,59758.24,2022-11-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.01.014, DESPESAS FIXAS, PESSOAL,EXAME OCUPACIONAL,HISTÓRICO 5184,584.44,2022-05-01,2022-06-15,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.01.014, DESPESAS FIXAS, PESSOAL,EXAME OCUPACIONAL,HISTÓRICO 5185,188.45,2022-05-01,2022-06-15,Baixado,Pagar,ADM. CENTRAL,06,6.1
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5186,1875.36,2022-05-01,2022-06-15,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 5187,6191.87,2022-05-01,2022-06-15,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.10.001, DESPESAS FIXAS, BANCÁRIAS,TARIFA COBRANÇA,HISTÓRICO 5188,41.59,2022-06-01,2022-06-08,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.001, DESPESAS FIXAS, BANCÁRIAS,TARIFA COBRANÇA,HISTÓRICO 5189,573.68,2022-06-01,2022-06-07,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.001, DESPESAS FIXAS, BANCÁRIAS,TARIFA COBRANÇA,HISTÓRICO 5190,564.79,2022-06-01,2022-06-08,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.004, DESPESAS FIXAS, BANCÁRIAS,TARIFA DOC,HISTÓRICO 5191,286.84,2022-06-01,2022-06-03,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.001, DESPESAS FIXAS, BANCÁRIAS,TARIFA COBRANÇA,HISTÓRICO 5192,74.43,2022-06-01,2022-06-07,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 5193,3728.92,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.02.003, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,DIÁRIA DE VIAGEM,HISTÓRICO 5194,3728.92,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5195,11473.6,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 5196,22947.2,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.4
2.01.06.002, DESPESAS FIXAS, PESSOAL,EPI - EQUIP. DE PROTEÇÃO INDIVIDUAL,HISTÓRICO 5197,14769.39,2022-06-01,2022-08-03,Baixado,Pagar,SUDESTE,06,6.1
2.01.06.002, DESPESAS FIXAS, PESSOAL,EPI - EQUIP. DE PROTEÇÃO INDIVIDUAL,HISTÓRICO 5198,14769.39,2022-06-01,2022-07-06,Baixado,Pagar,SUDESTE,06,6.1
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 5199,17210.4,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,05,5.4
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5200,7171.0,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.4
2.01.13.004, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,COFINS,HISTÓRICO 5201,113158.38,2022-04-01,2022-06-23,Baixado,Pagar,NORDESTE,04,4.3
2.01.13.004, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,COFINS,HISTÓRICO 5202,24721.59,2022-04-01,2022-06-23,Baixado,Pagar,ADM. CENTRAL,04,4.3
2.01.13.004, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,COFINS,HISTÓRICO 5203,19849.33,2022-04-01,2022-06-23,Baixado,Pagar,NORDESTE,04,4.3
2.01.13.002, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,PIS,HISTÓRICO 5204,6658.85,2022-04-01,2022-06-23,Baixado,Pagar,ADM. CENTRAL,04,4.3
2.01.13.002, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,PIS,HISTÓRICO 5205,3062.73,2022-04-01,2022-06-23,Baixado,Pagar,NORDESTE,04,4.3
2.01.13.002, DEDUÇÕES DA RECEITA, IMPOSTOS INDIRETOS,PIS,HISTÓRICO 5206,26389.28,2022-04-01,2022-06-23,Baixado,Pagar,NORDESTE,04,4.3
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 5207,2868.4,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.5
2.01.10.002, DESPESAS FIXAS, BANCÁRIAS,TARIFA TED,HISTÓRICO 5208,249.12,2022-06-01,2022-06-03,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.005, DESPESAS FIXAS, BANCÁRIAS,TARIFA TEV,HISTÓRICO 5209,129.08,2022-06-01,2022-06-07,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.002, DESPESAS FIXAS, BANCÁRIAS,TARIFA TED,HISTÓRICO 5210,913.44,2022-06-01,2022-06-07,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.10.001, DESPESAS FIXAS, BANCÁRIAS,TARIFA COBRANÇA,HISTÓRICO 5211,159.91,2022-06-01,2022-06-09,Baixado,Pagar,ADM. CENTRAL,06,6.4
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 5212,5736.8,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.6
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 5213,43026.0,2022-06-01,2022-06-11,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5214,924.49,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5215,8477.27,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.4
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 5216,470.42,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 5217,7171.0,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.6
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5218,39642.58,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.5
2.01.01.005, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,CHAPA (CARGA E DESCARGA),HISTÓRICO 5219,11473.6,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,05,5.4
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5220,5736.8,2022-06-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5221,5736.8,2022-06-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5222,5736.8,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5223,5736.8,2022-08-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5224,5736.8,2022-09-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5225,5736.8,2022-10-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5226,5736.8,2022-11-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5227,5736.8,2022-12-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5228,5736.8,2022-08-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5229,5736.8,2022-09-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5230,5736.8,2022-10-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5231,5736.8,2022-11-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 5232,5736.8,2022-12-01,,Aberto,Pagar,SUDESTE,06,6.2
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5233,349461.9,2022-07-01,2022-07-29,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5234,295950.47,2022-08-01,2022-09-01,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5235,286840.0,2022-09-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5236,286840.0,2022-10-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5237,286840.0,2022-11-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5238,286840.0,2022-12-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5239,345077.7,2022-07-01,2022-08-10,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5240,286840.0,2022-09-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5241,286840.0,2022-10-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5242,286840.0,2022-11-01,,Aberto,Pagar,SUDESTE,06,6.1
2.02.01.005, DESPESAS FIXAS, PESSOAL,VALE ALIMENTAÇÃO,HISTÓRICO 5243,286840.0,2022-12-01,,Aberto,Pagar,SUDESTE,06,6.1
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5244,83088.94,2022-07-01,2022-08-03,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5245,83088.94,2022-08-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5246,83088.94,2022-09-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5247,83088.94,2022-10-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5248,83088.94,2022-11-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.01.03.001, DESPESAS FIXAS, ADMINISTRATIVAS,HONORÁRIOS CONTÁBEIS,HISTÓRICO 5249,83088.94,2022-12-01,,Aberto,Pagar,ADM. CENTRAL,06,6.2
2.02.01.016, DESPESAS FIXAS, PESSOAL,VERBAS RESCISÓRIAS,HISTÓRICO 5250,5148.2,2022-06-01,2022-06-15,Baixado,Pagar,SUDESTE,06,6.1
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 5251,1811.39,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.1
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 5252,22822.14,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 5253,2868.4,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.5
2.02.01.002, DESPESAS FIXAS, PESSOAL,VALE TRANSPORTE (EMPRESA),HISTÓRICO 5254,25829.37,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,06,6.1
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 5255,14055.16,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.004, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS,HISTÓRICO 5256,7888.1,2022-06-01,2022-06-10,Baixado,Pagar,ADM. CENTRAL,06,6.5
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 5257,4302.6,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.6
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 5258,4302.6,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.6
2.01.09.012, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,DIÁRIA DE OPERAÇÃO,HISTÓRICO 5259,2868.4,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,05,5.6
2.03.07.003, DESPESAS NÃO OPERACIONAIS, CUSTOS PRÉ-OPERACIONAIS E DE IMPLANTAÇÃO,ADEQUAÇÃO DE INFRAESTRUTURA PREDIAL (MATERIAL E MAO DE OBRA),HISTÓRICO 5260,5736.8,2022-06-01,2022-06-10,Baixado,Pagar,SUDESTE,09,9.5
2.02.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,IPTU,HISTÓRICO 5261,2256.43,2022-05-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.01.05.002, DESPESAS FIXAS, ADMINISTRATIVAS,MATERIAL DE LIMPEZA,HISTÓRICO 5262,452.78,2022-06-01,2022-06-08,Baixado,Pagar,SUDESTE,06,6.2
2.03.07.003, DESPESAS NÃO OPERACIONAIS, CUSTOS PRÉ-OPERACIONAIS E DE IMPLANTAÇÃO,ADEQUAÇÃO DE INFRAESTRUTURA PREDIAL (MATERIAL E MAO DE OBRA),HISTÓRICO 5263,141.99,2022-06-01,2022-06-13,Baixado,Pagar,SUDESTE,09,9.5
